'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow Byts/s','Flow Pkts/s','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Bwd PSH Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Label
6705,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,298.2849,6705.0,0.0,6705,6705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,149.1424,149.1424,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
23940,4,8,314,4434,314,0,78.5,157.0,1460,0,554.25,750.2544,198329.1562,501.2531,2176.3636,5900.6045,19856,59,23610,7870.0,10486.2906,19856,389,23940,3420.0,7428.462,20173,150,0,0,80,184,167.0844,334.1688,0,1460,365.2308,629.9601,396849.6923,0,1,0,0,0,0,0,0,2,395.6667,78.5,554.25,4,314,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7235,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,657774.7063,1658.604,657.7273,1082.6602,2976,47,7010,2336.6667,1792.828,3933,397,7235,1033.5714,1417.5753,3227,55,0,0,80,184,552.868,1105.736,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9226,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,514849.3388,1300.672,838.7273,1742.884,5563,8,9061,3020.3333,2873.2425,6064,355,9226,1318.0,2099.9867,5563,63,0,0,80,184,433.5573,867.1147,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7387,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,643427.6432,1624.4754,671.5455,1059.5957,3241,38,6292,2097.3333,1483.5432,3241,421,7387,1055.2857,1259.4365,3389,92,0,0,80,184,541.4918,1082.9836,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8915,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,533258.553,1346.046,810.4545,1561.717,5084,37,8734,2911.3333,2727.8351,5889,533,8915,1273.5714,1863.2801,5084,60,0,0,80,184,448.682,897.364,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
2174,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,919.9632,2174.0,0.0,2174,2174,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,459.9816,459.9816,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
12956,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,366857.0546,926.2118,1177.8182,2362.3741,7463,43,12729,4243.0,3923.9703,8344,524,12956,1850.8571,2841.6571,7463,83,0,0,80,184,308.7373,617.4745,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4347,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,460.0874,4347.0,0.0,4347,4347,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,230.0437,230.0437,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
6376,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.6763,6376.0,0.0,6376,6376,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,156.8381,156.8381,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2037,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,981.836,2037.0,0.0,2037,2037,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,490.918,490.918,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8945,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,531246.5064,1341.5316,813.1818,1565.6014,4605,50,8737,2912.3333,2455.5931,5199,317,8945,1277.8571,1887.7272,4605,93,0,0,80,184,447.1772,894.3544,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7616,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,262.605,7616.0,0.0,7616,7616,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,131.3025,131.3025,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3474,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,575.7052,3474.0,0.0,3474,3474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,287.8526,287.8526,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7332,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,272.7769,7332.0,0.0,7332,7332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,136.3884,136.3884,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3790,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,527.7045,3790.0,0.0,3790,3790,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,263.8522,263.8522,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
13909,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,341721.1877,862.7507,1264.4545,2549.4199,7603,47,13571,4523.6667,3964.1506,8258,364,13909,1987.0,3096.5852,7603,68,0,0,80,184,287.5836,575.1672,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9845,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,203.1488,9845.0,0.0,9845,9845,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,101.5744,101.5744,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
23071,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,205929.5219,520.1335,2097.3636,4811.8428,15602,49,22437,7479.0,7685.2636,15602,323,23071,3295.8571,5876.9301,15708,105,0,0,80,184,173.3778,346.7557,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
38709,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,122942.9848,310.0054,3519.0,5900.5033,15120,80,24495,8165.0,7934.7365,16351,508,38709,5529.8571,6772.5587,15120,191,0,0,80,184,103.3351,206.6703,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3156,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,633.7136,3156.0,0.0,3156,3156,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,316.8568,316.8568,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
21508,3,7,314,4434,314,0,104.6667,181.288,1460,0,633.4286,773.4224,220755.0679,464.9433,2389.7778,5457.5794,16711,90,20605,10302.5,10119.4052,17458,3147,21508,3584.6667,6560.5304,16711,90,0,0,60,164,139.483,325.4603,0,1460,431.6364,666.851,444690.2545,0,1,0,0,0,0,0,0,2,474.8,104.6667,633.4286,3,314,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3011,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,664.2312,3011.0,0.0,3011,3011,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,332.1156,332.1156,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
1334,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1499.2504,1334.0,0.0,1334,1334,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,749.6252,749.6252,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
19598,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,102.0512,19598.0,0.0,19598,19598,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,51.0256,51.0256,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
12245,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,163.332,12245.0,0.0,12245,12245,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,81.666,81.666,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
3993,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500.8765,3993.0,0.0,3993,3993,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,250.4383,250.4383,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
4195,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,476.758,4195.0,0.0,4195,4195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,238.379,238.379,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8862,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,225.6827,8862.0,0.0,8862,8862,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,112.8413,112.8413,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5718,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,349.7726,5718.0,0.0,5718,5718,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,174.8863,174.8863,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5114,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,391.0833,5114.0,0.0,5114,5114,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,195.5417,195.5417,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3912,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,511.2474,3912.0,0.0,3912,3912,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,255.6237,255.6237,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
6454,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,309.8853,6454.0,0.0,6454,6454,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,154.9427,154.9427,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
11578,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,410606.3223,1036.4484,1052.5455,2181.2436,7069,53,11314,3771.3333,3771.2313,7844,400,11578,1654.0,2627.2927,7069,130,0,0,80,184,345.4828,690.9656,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10195,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,466012.7513,1177.0476,926.8182,1932.1571,6320,57,9831,3277.0,3303.7238,6878,386,10195,1456.4286,2339.6418,6320,132,0,0,80,184,392.3492,784.6984,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8072,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,588949.4549,1486.6204,733.8182,1437.4442,4622,53,7830,2610.0,2521.3415,5299,299,8072,1153.1429,1742.1072,4622,120,0,0,80,184,495.5401,991.0803,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7199,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,659813.863,1666.8982,654.4545,1197.0341,3303,38,6991,2330.3333,1758.8338,3388,300,7199,1028.4286,1431.413,3396,109,0,0,80,184,555.6327,1111.2655,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
25051,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,79.8371,25051.0,0.0,25051,25051,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,39.9186,39.9186,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
6822,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,293.1692,6822.0,0.0,6822,6822,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,146.5846,146.5846,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
6542,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,305.7169,6542.0,0.0,6542,6542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,152.8585,152.8585,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
31496,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,150939.8019,381.0008,2863.2727,6293.4372,20420,69,30933,10311.0,9829.5646,20420,787,31496,4499.4286,7688.8165,20664,214,0,0,80,184,127.0003,254.0005,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10879,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,437448.2949,1103.0426,989.0,1785.5035,4715,68,10628,3542.6667,2683.9364,5441,472,10879,1554.1429,2181.1172,5003,90,0,0,80,184,367.6809,735.3617,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6362,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,747249.2927,1886.1993,578.3636,977.5376,3291,62,6054,2018.0,1527.6462,3291,324,6362,908.8571,1227.35,3515,141,0,0,80,184,628.7331,1257.4662,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3034,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,659.1958,3034.0,0.0,3034,3034,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,329.5979,329.5979,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7566,4,8,322,4434,322,0,80.5,161.0,1460,0,554.25,750.2544,628601.6389,1586.0428,687.8182,1281.8589,3806,51,7387,2462.3333,2030.2614,4403,353,7566,1080.8571,1530.7934,3806,66,0,0,80,184,528.6809,1057.3619,0,1460,365.8462,629.9098,396786.3077,0,1,0,0,0,0,0,0,2,396.3333,80.5,554.25,4,322,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6763,4,8,321,4434,321,0,80.25,160.5,1460,0,554.25,750.2544,703090.3445,1774.3605,614.8182,1137.9784,3606,53,6566,2188.6667,1987.4774,4281,326,6763,966.1429,1362.9047,3606,61,0,0,80,184,591.4535,1182.907,0,1460,365.7692,629.9156,396793.6923,0,1,0,0,0,0,0,0,2,396.25,80.25,554.25,4,321,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4914,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,407.0004,4914.0,0.0,4914,4914,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,203.5002,203.5002,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3001,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666.4445,3001.0,0.0,3001,3001,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,333.2223,333.2223,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
11250,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,422222.2222,888.8889,1250.0,1483.6931,3629,43,8726,4363.0,1250.1648,5247,3479,11250,1875.0,1995.5732,4701,108,0,0,60,164,266.6667,622.2222,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
26617,4,8,321,4434,321,0,80.25,160.5,1460,0,554.25,750.2544,178645.2267,450.8397,2419.7273,5634.6483,19118,54,25320,8440.0,9585.6841,19118,577,26617,3802.4286,7005.8368,19473,312,0,0,80,184,150.2799,300.5598,0,1460,365.7692,629.9156,396793.6923,0,1,0,0,0,0,0,0,2,396.25,80.25,554.25,4,321,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5859,4,8,327,4434,327,0,81.75,163.5,1460,0,554.25,750.2544,812596.0061,2048.1311,532.6364,911.0975,3017,48,5483,1827.6667,1330.99,3017,390,5859,837.0,1108.3673,3148,137,0,0,80,184,682.7104,1365.4207,0,1460,366.2308,629.8823,396751.6923,0,1,0,0,0,0,0,0,2,396.75,81.75,554.25,4,327,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
2311,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,865.4262,2311.0,0.0,2311,2311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,432.7131,432.7131,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
24518,3,7,320,4434,320,0,106.6667,184.7521,1460,0,633.4286,773.4224,193898.3604,407.8636,2724.2222,6818.2047,20772,41,24019,12009.5,13249.0598,21378,2641,24518,4086.3333,8235.2905,20772,50,0,0,60,164,122.3591,285.5045,0,1460,432.1818,666.7476,444552.3636,0,1,0,0,0,0,0,0,2,475.4,106.6667,633.4286,3,320,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
22472,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,211374.1545,444.9982,2496.8889,5428.1589,16772,50,21322,10661.0,10931.8708,18391,2931,22472,3745.3333,6547.0223,16772,86,0,0,60,164,133.4995,311.4988,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8478,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,560273.6494,1415.4282,770.7273,1471.586,4381,38,8213,2737.6667,2380.7264,4996,251,8478,1211.1429,1774.8062,4381,77,0,0,80,184,471.8094,943.6188,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
18693,3,7,318,4434,318,0,106.0,183.5974,1460,0,633.4286,773.4224,254212.8069,534.9596,2077.0,3826.9532,11958,52,6429,3214.5,1665.2365,4392,2037,18693,3115.5,4641.006,12139,86,0,0,60,164,160.4879,374.4717,0,1460,432.0,666.7815,444597.6,0,1,0,0,0,0,0,0,2,475.2,106.0,633.4286,3,318,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10126,4,8,321,4434,321,0,80.25,160.5,1460,0,554.25,750.2544,469583.251,1185.0681,920.5455,1907.7081,6143,6,9845,3281.6667,3063.3381,6566,502,10126,1446.5714,2298.1415,6143,45,0,0,80,184,395.0227,790.0454,0,1460,365.7692,629.9156,396793.6923,0,1,0,0,0,0,0,0,2,396.25,80.25,554.25,4,321,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6192,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,322.9974,6192.0,0.0,6192,6192,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,161.4987,161.4987,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4915,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,406.9176,4915.0,0.0,4915,4915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,203.4588,203.4588,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
10991,3,7,319,4434,319,0,106.3333,184.1747,1460,0,633.4286,773.4224,432444.7275,909.8353,1221.2222,1929.3643,5630,64,9729,4864.5,2325.6742,6509,3220,10991,1831.8333,2312.962,5630,119,0,0,60,164,272.9506,636.8847,0,1460,432.0909,666.7645,444574.8909,0,1,0,0,0,0,0,0,2,475.3,106.3333,633.4286,3,319,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
17523,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,114.1357,17523.0,0.0,17523,17523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,57.0679,57.0679,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5673,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,352.5472,5673.0,0.0,5673,5673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,176.2736,176.2736,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7049,4,8,327,4434,327,0,81.75,163.5,1460,0,554.25,750.2544,675414.9525,1702.3691,640.8182,1123.6378,2935,39,6851,2283.6667,1699.3485,3561,355,7049,1007.0,1355.5322,3091,83,0,0,80,184,567.4564,1134.9128,0,1460,366.2308,629.8823,396751.6923,0,1,0,0,0,0,0,0,2,396.75,81.75,554.25,4,327,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7897,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,602000.7598,1519.5644,717.9091,1380.8478,4523,48,7697,2565.6667,2560.8409,5366,343,7897,1128.1429,1707.004,4523,54,0,0,80,184,506.5215,1013.0429,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7175,3,7,319,4434,319,0,106.3333,184.1747,1460,0,633.4286,773.4224,662439.0244,1393.7282,797.2222,1120.3641,3544,55,6075,3037.5,716.2992,3544,2531,7175,1195.8333,1284.9503,3659,181,0,0,60,164,418.1185,975.6098,0,1460,432.0909,666.7645,444574.8909,0,1,0,0,0,0,0,0,2,475.3,106.3333,633.4286,3,319,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
13313,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,150.2291,13313.0,0.0,13313,13313,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,75.1145,75.1145,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7386,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,270.7826,7386.0,0.0,7386,7386,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,135.3913,135.3913,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
