Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL,timestamp,source_ip,dest_port
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F2C87E50CD22E809D08EC013045F05B2,,close,,,0,http://localhost:8080/tienda1/imagenes/cmenbul.gif HTTP/1.1,2025-10-12 00:48:00,192.168.1.48,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=94D3B71C475ADDD1BC06F3234F51DE3E,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,modo=entrar&login=sosa&pwd=FraCcIoNArIo&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-12 00:49:00,192.168.1.49,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=26BFA29296C0847957DC1D2040E3C62B,application/x-www-form-urlencoded,Connection: close,Content-Length: 33,errorMsg=Credenciales+incorrectas,0,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-12 00:50:00,192.168.1.50,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4AB917D7F6ADC71CB572863DF78F09B5,,close,,,0,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6264&B1=Confirmar HTTP/1.1,2025-10-12 00:51:00,192.168.1.51,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=62F0B7E1F6313F7C62FF47ABAFE6FB67,,close,,,0,http://localhost:8080/tienda1/publico/carrito.jsp HTTP/1.1,2025-10-12 00:52:00,192.168.1.52,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E75C4746E760010D94DA32586B450DFA,,close,,,0,http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,2025-10-12 00:53:00,192.168.1.53,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AF84B75896E7D9F0BF719ACB7D806530,,close,,,0,http://localhost:8080/tienda1/imagenes/3.gif HTTP/1.1,2025-10-12 00:54:00,192.168.1.54,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=54AD6C59C7F3F15FAFA99891530A9A07,,close,,,0,http://localhost:8080/tienda1/imagenes/cmenbul.gif HTTP/1.1,2025-10-12 00:55:00,192.168.1.55,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=03CC15D549599DAD119724B6880847F7,,close,,,0,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=chuanhsi&pwd=b129a97r&remember=on&B1=Entrar HTTP/1.1,2025-10-12 00:56:00,192.168.1.56,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6A5F5FD902039EF9F9E3CF34B9DFCC54,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 00:57:00,192.168.1.57,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3EAAF35F2A1082262C7CC6BA52FA4C15,application/x-www-form-urlencoded,Connection: close,Content-Length: 238,modo=registro&login=anand&password=potroso&nombre=Eduviges&apellidos=Esta%F1ol+Bellet&email=verdier%40zaya.name&dni=62258107M&direccion=C%2F+San+Pablo+130%2C+8H&ciudad=V%EDznar&cp=50140&provincia=Alicante&ntc=2780139956948714&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-12 00:58:00,192.168.1.58,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=077F9EDAFC1A2D11C82AA5B0AD1ECF21,,close,,,0,http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,2025-10-12 00:59:00,192.168.1.59,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D6DEAE0ACF498EE9AA168AFA3826E7AF,application/x-www-form-urlencoded,Connection: close,Content-Length: 4,id=1,0,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,2025-10-12 01:00:00,192.168.1.60,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=58D2280814B786F2804F081C646AC993,,close,,,0,http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,2025-10-12 01:01:00,192.168.1.61,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=64693A317213AE3B1A9CE4EC2E4AB4F5,,close,,,0,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=bohyun&pwd=1illabarqu%ED2&remember=on&B1=Entrar HTTP/1.1,2025-10-12 01:02:00,192.168.1.62,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B4A6922445CBAA4D0BD89BA3B54ACE33,application/x-www-form-urlencoded,Connection: close,Content-Length: 33,errorMsg=Credenciales+incorrectas,0,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-12 01:03:00,192.168.1.63,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1017A4EE5F7371BA3C96E3CA1374369D,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 01:04:00,192.168.1.64,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=58187E7F1B60C1A8F52CE0FB622EC72E,,close,,,0,http://localhost:8080/tienda1/imagenes/3.gif HTTP/1.1,2025-10-12 01:05:00,192.168.1.65,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7D45467CBE51D8E402DEB91146628F04,,close,,,0,http://localhost:8080/tienda1/publico/productos.jsp HTTP/1.1,2025-10-12 01:06:00,192.168.1.66,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3FF451C4BB1BA1F42D4088F41F600A97,,close,,,0,http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,2025-10-12 01:07:00,192.168.1.67,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FD80D925AC5F777CE7B8EE845E2D4004,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,2025-10-12 01:08:00,192.168.1.68,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EF7FF854DBDDEE93A42FE43AB9E27A1B,,close,,,0,http://localhost:8080/tienda1/imagenes/1.gif HTTP/1.1,2025-10-12 01:09:00,192.168.1.69,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=059FE047E9D0D09F80B1053676349899,application/x-www-form-urlencoded,Connection: close,Content-Length: 42,modo=insertar&precio=280&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-12 01:10:00,192.168.1.70,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=BE88B74B418992046651CDAB0EB65501,application/x-www-form-urlencoded,Connection: close,Content-Length: 228,modo=registro&login=stalin&password=calaba1ear&nombre=Florestano&apellidos=Sams%F3+Agea&email=marsdon%40hrmsl.cn&dni=37618946P&direccion=Motril%2C+131+&ciudad=Guillena&cp=26325&provincia=Badajoz&ntc=2781714156257998&B1=Registrar,0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2025-10-12 01:11:00,192.168.1.71,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B0F6033621707740E8F6E020EC8EC4B4,application/x-www-form-urlencoded,Connection: close,Content-Length: 222,modo=registro&login=racette&password=j804n86O&nombre=Gino&apellidos=Puy&email=borgeaud%40enmenorca.com.om&dni=52984297W&direccion=Jabeque%2C+86%2C+&ciudad=Relleu&cp=45810&provincia=%C1vila&ntc=9280522239849881&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-12 01:12:00,192.168.1.72,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=52CA5C74D543B2267BEDABAFAFEF9B1A,,close,,,0,http://localhost:8080/tienda1/publico/productos.jsp HTTP/1.1,2025-10-12 01:13:00,192.168.1.73,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=105CC218DF6CB18FFD435C9302C5D301,application/x-www-form-urlencoded,Connection: close,Content-Length: 33,errorMsg=Credenciales+incorrectas,0,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-12 01:14:00,192.168.1.74,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D02FF07CDD0277B07001863112AFD93D,,close,,,0,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7098&B1=Confirmar HTTP/1.1,2025-10-12 01:15:00,192.168.1.75,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C9B696361B0432819EC52B25A677F065,,close,,,0,http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1=A%F1adir+al+carrito HTTP/1.1,2025-10-12 01:16:00,192.168.1.76,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1D5425ED5A47AE1E2ACDF60D727598B1,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 01:17:00,192.168.1.77,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8461BC43D31B32F4626CAE5935217791,,close,,,0,http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,2025-10-12 01:18:00,192.168.1.78,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=803F67D4A0F23D6C57725133E668DF81,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,2025-10-12 01:19:00,192.168.1.79,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=742C77FA0229E9DEDAB66AAC90D35ABC,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg HTTP/1.1,2025-10-12 01:20:00,192.168.1.80,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5B656023F2A2BBA225251D97B44B8EFE,,close,,,0,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=willie51&password=desintegrar&nombre=Cirio&apellidos=Junquera&email=desailly_bosworth%40coworkers.gov&dni=33273113W&direccion=Calle+Lujan+Perez+17%2C+&ciudad=Undu%E9s+de+Lerda&cp=45130&provincia=Valladolid&ntc=4102716313272060&B1=Registrar HTTP/1.1,2025-10-12 01:21:00,192.168.1.81,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=04471B7BA61F1930BC5D20B0E6BEBC63,,close,,,0,http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,2025-10-12 01:22:00,192.168.1.82,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=678E135EE326BD524AA505EE6C06DC1E,,close,,,0,http://localhost:8080/tienda1/publico/miembros.jsp HTTP/1.1,2025-10-12 01:23:00,192.168.1.83,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CFB2397973BA4DE8227ED106DD7B1D78,,close,,,0,http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,2025-10-12 01:24:00,192.168.1.84,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=80977B213C7E0E86110EF5209EE16B1F,,close,,,0,http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,2025-10-12 01:25:00,192.168.1.85,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E79B2F0131EEFAE730EE17A45C205261,,close,,,0,http://localhost:8080/tienda1/imagenes/logo.gif HTTP/1.1,2025-10-12 01:26:00,192.168.1.86,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=BCD4B84CDFC0424DFC249E599394DE30,,close,,,0,http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,2025-10-12 01:27:00,192.168.1.87,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EB331312E80031CD2170A5B588DB3991,application/x-www-form-urlencoded,Connection: close,Content-Length: 17,B2=Vaciar+carrito,0,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-12 01:28:00,192.168.1.88,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E476AA7AE57A32CA94FAA6CEB49949F3,,close,,,0,http://localhost:8080/tienda1/imagenes/1.gif HTTP/1.1,2025-10-12 01:29:00,192.168.1.89,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=75EF5E59701C3B036FA51FCD7E104EBD,,close,,,0,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=joelly&password=r8cid0va&nombre=Flaviano&apellidos=Sarri%E0+Orbe&email=oshea_knowles%40tiaherminia.gh&dni=14977979B&direccion=Calle+Del+Llenguadoc+S%2FN%2C+6E&ciudad=Pujalt&cp=45183&provincia=Valencia&ntc=0269447503610316&B1=Registrar HTTP/1.1,2025-10-12 01:30:00,192.168.1.90,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=343C4B3372FA8EF22FB1A4341FF1F2D9,,close,,,0,http://localhost:8080/tienda1/index.jsp HTTP/1.1,2025-10-12 01:31:00,192.168.1.91,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=093E8A1DC3FD55187CA74565CEF43B62,,close,,,0,http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,2025-10-12 01:32:00,192.168.1.92,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=521B84C48FA4BB74DD058B4DBFA14DC4,,close,,,0,http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,2025-10-12 01:33:00,192.168.1.93,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=00AF686D3E4A7952DA44F1E2E80B5024,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,2025-10-12 01:34:00,192.168.1.94,80
