Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,timestamp,source_ip
53,182,2,130,65,65,65.0,0.0,113,113,113.0,0.0,1956043.956,21978.02198,60.66666667,98.14954576,174,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,10989.01099,10989.01099,65,113,84.2,26.29068276,691.2,0,0,0,105.25,130,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.182,192.168.1.52
8080,1000514,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.99075275,5.996917584,200102.8,273361.2113,499572,403,1000111,500055.5,40.30508653,500084,500027,1000002,500001.0,84.85281374,500061,499941,92,60,2.998458792,2.998458792,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:40.514,192.168.1.174
80,76,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,235,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 00:00:00.076,192.168.1.205
80,5725757,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698597583,1908585.667,3305118.699,5725008,163,5725757,2862878.5,4047662.356,5725008,749,0,0.0,0.0,0,0,104,40,0.523948187,0.174649396,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:35:25.757,192.168.1.160
21,233,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,60085.83691,12875.53648,116.5,51.61879503,153,80,233,233.0,0.0,233,233,0,0.0,0.0,0,0,64,20,8583.690987,4291.845494,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.233,192.168.1.239
80,349428,4,632,316,0,158.0,182.4426851,7240,0,2319.0,3331.638186,34991.47178,25.756379,43678.5,79809.41785,204935,5,215947,71982.33333,115271.7211,204935,5,349207,87301.75,106167.0899,215792,84,136,168,11.44727955,14.30909944,0,7240,1222.7,2506.387753,6281979.567,0,1,0,1358.555556,632,29200,235,2,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:05:49.428,192.168.1.115
80,84805154,8,326,326,0,40.75,115.2584053,4344,0,1932.5,1754.831473,140.5692866,0.165084306,6523473.385,23500000.0,84600000,3,84700000,12100000.0,32000000.0,84600000,3,161474,32294.8,66097.85676,150235,49,264,200,0.094333889,0.070750417,0,4344,794.7333333,1425.200861,2031197.495,0,0,1,851.5,326,251,235,1,32,3004.0,3004,3004,84600000.0,84600000,84600000,DoS,2025-10-12 23:33:25.154,192.168.1.181
1234,54,1,0,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.054,192.168.1.159
4083,124,1,6,6,6,6.0,0.0,6,6,6.0,0.0,96774.19355,16129.03226,124.0,0.0,124,124,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,8064.516129,8064.516129,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.124,192.168.1.64
443,115662688,75,2097,875,0,27.96,141.6472054,2836,0,1071.516129,610.8113032,879.6959656,1.45249953,692590.9461,2507150.624,10000000,0,116000000,1563009.297,3608259.054,10100000,0,111000000,1206470.75,3275957.067,10100000,1,2408,2984,0.64843729,0.80406224,0,2836,602.0591716,696.0219508,484446.556,0,1,0,605.6428571,2097,29200,391,5,32,81069.0,526919,36242,10000000.0,10000000,9979980,Normal Traffic,2025-10-13 08:07:42.688,192.168.1.87
80,99692791,6,414,414,0,69.0,169.0147923,5792,0,2319.0,3170.403917,120.4600642,0.110338971,9969279.1,31500000.0,99700000,1,99700000,19900000.0,44600000.0,99700000,1,28397,7099.25,10191.00526,21703,47,200,168,0.060184893,0.050154078,0,5792,1000.75,2241.1044,5022548.932,0,0,1,1091.727273,414,274,235,1,32,5.0,5,5,99700000.0,99700000,99700000,DoS,2025-10-13 03:41:32.791,192.168.1.83
21,259,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,54054.05405,11583.01158,129.5,118.0868325,213,46,259,259.0,0.0,259,259,0,0.0,0.0,0,0,64,20,7722.007722,3861.003861,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.259,192.168.1.47
8080,1029548,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.48340048,5.827800161,205909.6,281115.4215,515134,514,1029002,514501.0,1622.102956,515648,513354,1028769,514384.5,1832.11367,515680,513089,92,60,2.91390008,2.91390008,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:17:09.548,192.168.1.192
21,8726101,9,108,24,0,12.0,9.682458366,34,0,12.53333333,14.54975045,33.92122094,2.750369266,379395.6957,981059.0937,2900580,3,5844293,730536.625,1344078.019,2943079,3,8725989,623284.9286,1210422.256,2900580,3,296,488,1.031388475,1.718980791,0,34,11.84,12.68424219,160.89,0,1,0,12.33333333,108,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:25:26.101,192.168.1.254
80,101143542,9,62,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,115.3706877,0.148304081,7224538.714,24600000.0,92100000,1,101000000,12600000.0,32300000.0,92100000,1,30662,6132.4,13181.76139,29704,2,192,132,0.088982448,0.059321632,0,5840,729.6875,1754.344767,3077725.563,0,0,1,778.3333333,62,256,229,7,20,996.0,996,996,50600000.0,92100000,8983773,DDoS,2025-10-13 04:05:43.542,192.168.1.48
53,30191,1,50,50,50,50.0,0.0,66,66,66.0,0.0,3842.204630519,66.2449074227,30191.0,0.0,30191,30191,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,33.1224537114,33.1224537114,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,83.0,50,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:30.191,192.168.1.11
80,7356736,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.262316332,0.543719389,2452245.333,4246549.246,7355738,3,7356736,2452245.333,4246549.246,7355738,3,0,0.0,0.0,0,0,80,0,0.543719389,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,998.0,998,998,7355738.0,7355738,7355738,DDoS,2025-10-12 02:02:36.736,192.168.1.43
80,98835347,7,352,346,0,50.28571429,130.4169139,4344,0,1932.5,1754.831473,120.877807,0.13153189,8236278.917,28500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,1,160117,32023.4,64953.53168,147848,14,220,200,0.070824864,0.060707026,0,4344,853.3571429,1460.48462,2133015.324,0,0,1,919.0,352,251,235,2,20,974.0,974,974,98700000.0,98700000,98700000,DoS,2025-10-13 03:27:15.347,192.168.1.67
27353,105,1,0,0,0,0.0,0.0,6,6,6.0,0.0,57142.85714,19047.61905,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,9523.809524,9523.809524,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.105,192.168.1.19
1108,54,1,2,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.054,192.168.1.90
53,24051,1,49,49,49,49.0,0.0,65,65,65.0,0.0,4739.9276537358,83.1566255041,24051.0,0.0,24051,24051,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,41.5783127521,41.5783127521,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,81.5,49,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:24.051,192.168.1.167
80,98466722,6,418,400,0,69.66666667,161.8563149,5792,0,1656.428571,2429.118623,122.0006085,0.1320243,8205560.167,28400000.0,98500000,2,98500000,19700000.0,44000000.0,98500000,173,98500000,16400000.0,40200000.0,98500000,2,164,232,0.060934292,0.071090007,0,5792,858.5,1849.154183,3419371.192,1,0,0,924.5384615,418,0,235,3,20,11007.0,11007,11007,98500000.0,98500000,98500000,DoS,2025-10-13 03:21:06.722,192.168.1.10
80,5878747,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680417102,1959582.333,3393341.872,5877876,95,5878747,2939373.5,4155670.089,5877876,871,0,0.0,0.0,0,0,104,40,0.510312827,0.170104276,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:37:58.747,192.168.1.165
4173,29,1,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,1,9.0,6,258,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.029,192.168.1.190
726,69,1,2,2,2,2.0,0.0,6,6,6.0,0.0,115942.029,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.069,192.168.1.46
80,73,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,1,0.0,0,257,235,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 00:00:00.073,192.168.1.124
2160,16,1,2,2,2,2.0,0.0,6,6,6.0,0.0,500000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,62500.0,62500.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.016,192.168.1.42
2750,121,1,6,6,6,6.0,0.0,6,6,6.0,0.0,99173.55372,16528.92562,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,8264.46281,8264.46281,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.121,192.168.1.227
80,917857,3,26,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12674.08758,9.805448997,114732.125,324175.7522,917026,10,693,346.5,463.1549417,674,19,917831,183566.2,410016.6072,917026,10,72,132,3.268482999,6.536965998,0,4380,1163.3,1903.962654,3625073.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:15:17.857,192.168.1.177
80,5608833,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.71316083,1869611.0,3237515.607,5607972,144,5608833,2804416.5,3964826.211,5607972,861,0,0.0,0.0,0,0,104,40,0.534870623,0.178290208,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:33:28.833,192.168.1.1
8254,53,1,0,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.053,192.168.1.180
443,4,2,31,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,31.0,31,3105,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.004,192.168.1.39
8080,154385,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2208.763805,45.34119247,25730.83333,61972.10842,152229,53,154385,51461.66667,88489.60918,153640,53,152830,76415.0,107217.187,152229,601,92,72,25.90925284,19.43193963,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:02:34.385,192.168.1.12
389,8062,13,5754,1684,0,442.6153846,660.3381127,210,0,85.45454545,99.28581332,830315.0583,2976.928802,350.5217391,952.3574992,3974,3,8062,671.8333333,1294.378814,4056,3,8003,800.3,1458.091755,4225,3,284,244,1612.503101,1364.425701,0,1684,267.76,506.8647321,256911.8567,0,1,0,278.9166667,5754,8192,0,8,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:08.062,192.168.1.186
80,100336671,7,303,297,0,43.28571429,111.8998277,4344,0,2319.0,2196.731436,118.5807729,0.11959735,9121515.545,30200000.0,100000000,0,100000000,16700000.0,40900000.0,100000000,0,105453,26363.25,45397.25144,94018,88,220,168,0.069765121,0.049832229,0,4344,915.2307692,1717.317441,2949179.192,0,0,1,991.5,303,251,235,2,20,982.0,982,982,100000000.0,100000000,100000000,DoS,2025-10-13 03:52:16.671,192.168.1.255
5910,86,1,2,2,2,2.0,0.0,6,6,6.0,0.0,93023.25581,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.086,192.168.1.39
80,116471226,7,343,325,0,49.0,121.7415295,7240,0,1656.428571,2566.885263,102.4974185,0.120201362,8959325.077,27800000.0,100000000,1,116000000,19400000.0,40100000.0,100000000,2,116000000,19400000.0,47500000.0,116000000,82,204,232,0.060100681,0.060100681,0,7240,796.2666667,1877.210106,3523917.781,1,0,0,853.1428571,343,0,235,3,20,10978.0,10978,10978,58200000.0,100000000,16000000,DoS,2025-10-13 08:21:11.226,192.168.1.25
80,1011359,4,414,414,0,103.5,207.0,5792,0,1656.428571,2118.227235,11874.12185,10.87645435,101135.9,315447.6201,998888,47,1010631,336877.0,573320.042,998888,4476,12424,2070.666667,4763.396715,11793,48,144,232,3.955074311,6.921380044,0,5792,1000.75,1765.348234,3116454.386,0,1,0,1091.727273,414,29200,235,1,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:16:51.359,192.168.1.41
37124,78,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,39.0,12.72792206,48,30,0,0.0,0.0,0,0,48,48.0,0.0,48,48,32,64,12820.51282,25641.02564,0,0,0.0,0.0,0.0,0,0,1,0.0,0,243,290,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.078,192.168.1.48
53870,43,1,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.043,192.168.1.208
80,109956889,4,530,520,0,132.5,258.3763405,0,0,0.0,0.0,4.820070892,0.063661314,18300000.0,44900000.0,110000000,37,110000000,36700000.0,63500000.0,110000000,638,110000000,55000000.0,77700000.0,110000000,5279,136,104,0.036377894,0.02728342,0,520,66.25,183.3760773,33626.78571,0,1,0,75.71428571,530,29200,235,2,32,5316.0,5316,5316,110000000.0,110000000,110000000,DoS,2025-10-13 06:32:36.889,192.168.1.145
9090,35,1,2,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.035,192.168.1.95
80,12866660,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.331607426,0.388601238,3216665.0,6432654.018,12900000,1,12900000,3216665.0,6432654.018,12900000,1,0,0.0,0.0,0,0,100,0,0.388601238,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1014.0,1014,1014,12900000.0,12900000,12900000,DDoS,2025-10-12 03:34:26.660,192.168.1.75
80,3,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1333333.333,1.0,0.0,1,1,3,1.0,0.0,1,1,0,0.0,0.0,0,0,128,0,1333333.333,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:00:00.003,192.168.1.52
21,7877040,9,112,24,0,12.44444444,10.18713786,34,0,12.53333333,14.54975045,38.08537217,3.046829774,342480.0,889606.9782,2935190,3,4894817,611852.125,1127978.709,2573288,4,7876988,562642.0,1098137.655,2935190,3,296,488,1.142561165,1.904268609,0,34,12.0,12.81925635,164.3333333,0,1,0,12.5,112,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:11:17.040,192.168.1.27
22,12221380,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,388.9086175,4.336662472,235026.5385,638187.8362,2500234,14,9677110,483855.5,848721.9251,2204125,621,12200000,394236.4516,792218.6514,2500234,20,680,1032,1.718300225,2.618362247,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:23:41.380,192.168.1.105
8080,62467,4,206,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5442.873837,112.0591672,10411.16667,24467.75445,60352,83,62467,20822.33333,35364.46318,61656,83,60988,30494.0,42225.58855,60352,636,92,72,64.03380985,48.02535739,0,194,42.5,75.2880184,5668.285714,0,1,0,48.57142857,206,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:02.467,192.168.1.207
80,5610645,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.71293051,1870215.0,3238507.209,5609721,149,5610645,2805322.5,3966018.393,5609721,924,0,0.0,0.0,0,0,104,40,0.534697882,0.178232627,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:33:30.645,192.168.1.182
80,165678,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,70178.29766,42.25063074,27613.0,52545.78747,131299,1,33993,16996.5,24035.2666,33992,1,165459,55153.0,68074.23163,131299,185,72,92,18.10741317,24.14321757,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:02:45.678,192.168.1.80
21,9773173,9,107,25,0,11.88888889,9.636447017,34,0,12.53333333,14.54975045,30.18466981,2.455701951,424920.5652,1104894.742,3433490,3,6554830,819353.75,1517017.087,3477503,3,9773064,698076.0,1364046.907,3433490,3,296,488,0.920888231,1.534813719,0,34,11.8,12.67214794,160.5833333,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:42:53.173,192.168.1.175
80,5009629,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.798462321,1669876.333,2891551.161,5008752,160,5009629,2504814.5,3541102.372,5008752,877,0,0.0,0.0,0,0,104,40,0.598846741,0.19961558,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:23:29.629,192.168.1.240
6510,67,1,2,2,2,2.0,0.0,6,6,6.0,0.0,119402.9851,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14925.37313,14925.37313,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.067,192.168.1.92
8652,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.071,192.168.1.13
443,116351927,22,758,373,0,34.45454545,91.8283737,1418,0,242.5555556,487.2851831,44.03880651,0.343784594,2983382.744,4546328.408,10000000,3,116000000,5540567.952,4977820.188,10100000,3,111000000,6519867.706,4923939.845,10100000,49,712,584,0.189081527,0.154703067,0,1418,124.9756098,341.2629842,116460.4244,0,1,0,128.1,758,29200,357,4,32,62574.91667,350884,36233,9633418.75,10000000,5477571,Normal Traffic,2025-10-13 08:19:11.927,192.168.1.229
51588,30,1,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,1,9.0,6,1164,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.030,192.168.1.3
80,99515676,8,365,365,0,45.625,129.0469876,5792,0,1932.5,2181.008184,120.1820706,0.140681354,7655052.0,27600000.0,99500000,1,99500000,14200000.0,37600000.0,99500000,1,40450,8090.0,11109.82662,22646,14,264,200,0.080389345,0.060292009,0,5792,797.3333333,1621.032284,2627745.667,0,0,1,854.2857143,365,274,235,1,32,1003.0,1003,1003,99500000.0,99500000,99500000,DoS,2025-10-13 03:38:35.676,192.168.1.197
1138,82,1,0,0,0,0.0,0.0,6,6,6.0,0.0,73170.73171,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,12195.12195,12195.12195,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.082,192.168.1.121
80,9211772,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.256702402,0.542783734,2302943.0,4602550.318,9206768,3,9211772,2302943.0,4602550.318,9206768,3,0,0.0,0.0,0,0,100,0,0.542783734,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,5004.0,5004,5004,9206768.0,9206768,9206768,DDoS,2025-10-12 02:33:31.772,192.168.1.169
58845,66,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15151.5151515152,15151.5151515152,0,0,0.0,0.0,0.0,0,0,1,0.0,0,357,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.066,192.168.1.119
80,5359968,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.746273112,1786656.0,3093813.417,5359084,125,5359968,2679984.0,3788819.555,5359084,884,0,0.0,0.0,0,0,104,40,0.559704834,0.186568278,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:29:19.968,192.168.1.94
53,48388,2,88,44,44,44.0,0.0,108,108,108.0,0.0,6282.549392,82.66512358,16129.33333,27930.76265,48381,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,64,41.33256179,41.33256179,44,108,69.6,35.05424368,1228.8,0,0,0,87.0,88,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:48.388,192.168.1.37
9100,34,1,0,0,0,0.0,0.0,6,6,6.0,0.0,176470.5882,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,29411.76471,29411.76471,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.034,192.168.1.9
21,9842133,9,108,27,0,12.0,9.886859967,34,0,12.53333333,14.54975045,30.07478155,2.438495802,427918.8261,1112608.7,3412136,1,6386233,798279.125,1475906.482,3229578,233,9841927,702994.7857,1373560.19,3412136,1,296,488,0.914435926,1.524059876,0,34,11.84,12.7366924,162.2233333,0,1,0,12.33333333,108,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:44:02.133,192.168.1.58
80,85545810,10,292,292,0,29.2,92.33850768,8688,0,2898.75,4095.56617,138.9547893,0.163655005,6580446.923,23700000.0,85300000,1,85400000,9484292.444,28400000.0,85300000,1,203123,67707.66667,103482.614,186846,189,328,136,0.116896432,0.046758573,0,8688,792.4666667,2308.326632,5328371.838,0,0,1,849.0714286,292,251,235,1,32,2035.0,2035,2035,85300000.0,85300000,85300000,DoS,2025-10-12 23:45:45.810,192.168.1.129
59154,47,1,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.14893617,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,21276.5957446809,21276.5957446809,6,6,6.0,0.0,0.0,0,0,1,9.0,6,8190,64459,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.047,192.168.1.43
8080,77254,4,208,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4426.955239,90.61019494,12875.66667,30510.49253,75152,32,77254,25751.33333,43884.62629,76423,32,75808,37904.0,52676.62677,75152,656,92,72,51.77725425,38.83294069,0,196,42.75,75.86407017,5755.357143,0,1,0,48.85714286,208,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:17.254,192.168.1.199
